"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
-0.109196961703058,6.15017103607386,0.0801879597682438,0.777042855033571,0.853990631498648,"99375","Cul4a","cullin 4A"
-0.11606943555524,4.24316096288275,0.080016707991664,0.777274769922438,0.854186111108699,"52575","Trmt10c","tRNA methyltransferase 10C, mitochondrial RNase P subunit"
0.134396282991697,3.10374513587068,0.0797832179695084,0.777591402188408,0.854430807130656,"74670","Zfp943","zinc finger prtoein 943"
-0.138799636423892,2.11331131324654,0.0797727850236514,0.777605561817276,0.854430807130656,"14433","Gapdh","glyceraldehyde-3-phosphate dehydrogenase"
0.137810398357791,2.14908427004727,0.0794778673543822,0.778006239379846,0.854726068998595,"231642","Alkbh2","alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase"
0.111104993612878,4.50379459583646,0.0794696885834547,0.778017362552274,0.854726068998595,"72039","Mccc1","methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)"
0.123497674825645,3.43625851089395,0.0794556002503537,0.778036524209933,0.854726068998595,"104884","Tdp1","tyrosyl-DNA phosphodiesterase 1"
0.116924622029537,6.61220712301431,0.0790024104601681,0.778653892316033,0.855344833124528,"74838","Naa15","N(alpha)-acetyltransferase 15, NatA auxiliary subunit"
0.111932567496147,6.5864909454412,0.0789155270600905,0.778772469309701,0.855371180331974,"14225","Fkbp1a","FK506 binding protein 1a"
0.254177364314936,-0.698985000086052,0.0789055248772852,0.778786124639127,0.855371180331974,"66717","Ccdc96","coiled-coil domain containing 96"
0.107665311829491,5.00755089440997,0.0787709285862945,0.778969971099544,0.855513649983126,"70425","Csnk1g3","casein kinase 1, gamma 3"
0.155438293199557,-0.320772564038657,0.0786609939702512,0.77912025767976,0.855619244831556,"70809","Clec2g","C-type lectin domain family 2, member g"
-0.233753878841581,2.19947122657471,0.0785468119207602,0.77927647070894,0.855731332899117,"68312","Gstm7","glutathione S-transferase, mu 7"
-0.112778274952524,5.26809336158497,0.0781600139542178,0.779806562904419,0.856219884772852,"228536","Bahd1","bromo adjacent homology domain containing 1"
0.140621088973664,2.51212472557426,0.0781431343047991,0.779829728006861,0.856219884772852,"68777","Tmem53","transmembrane protein 53"
0.114282046569993,5.17992515994518,0.0778409246593981,0.780244928381864,0.85661624509531,"81601","Kat5","K(lysine) acetyltransferase 5"
0.144898887267565,2.30114161878304,0.0777461064463685,0.7803753764065,0.85669994781386,"228421","Kif18a","kinesin family member 18A"
0.284631535600832,-1.7984311371505,0.0776099157549996,0.780562893524658,0.856805536012593,"72022","Slc35f2","solute carrier family 35, member F2"
-0.135511939675916,4.98337678066273,0.0775850259408575,0.78059718276479,0.856805536012593,"194401","Mical3","microtubule associated monooxygenase, calponin and LIM domain containing 3"
0.147368174566219,1.73421232316046,0.0775434978947089,0.780654406719831,0.856805536012593,"83767","Wasf1","WASP family, member 1"
-0.111665265263966,6.28862391949392,0.0775188230275636,0.780688415501224,0.856805536012593,"268741","Tox4","TOX high mobility group box family member 4"
0.11162129777609,4.63122672749611,0.0774598401849076,0.780769733788226,0.856835280382552,"68592","Syf2","SYF2 homolog, RNA splicing factor (S. cerevisiae)"
0.128974762827773,2.71803418898551,0.0773625235658284,0.780903974926896,0.856923095385688,"666668","Gm8225","ribosomal protein S2 pseudogene"
0.110078646715151,6.25029123504665,0.077240072123391,0.781073017015775,0.8570144354194,"20588","Smarcc1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1"
-0.109408033063171,4.3595450680805,0.0772236724685023,0.781095667412113,0.8570144354194,"244713","Zfp317","zinc finger protein 317"
0.159063491755883,0.50190906155548,0.0770994794762925,0.781267280823987,0.857143221530184,"68440","Dusp23","dual specificity phosphatase 23"
0.157374179198242,-0.50533039503061,0.0769363074856555,0.781492982976365,0.857200042170418,"14428","Galr2","galanin receptor 2"
-0.107049120425504,4.81186166729542,0.0769310792822431,0.781500218972258,0.857200042170418,"67229","Prpf18","pre-mRNA processing factor 18"
-0.130638516971114,6.43225258153234,0.076919081174875,0.781516825726637,0.857200042170418,"208795","Tmem63a","transmembrane protein 63a"
-0.112151168163495,6.68246291446131,0.0769052081383992,0.781536029336469,0.857200042170418,"56307","Metap2","methionine aminopeptidase 2"
-0.192478059215816,-1.45946976660008,0.0768485146096998,0.781614526170724,0.857226646190293,"668448",NA,NA
0.128285926663233,3.75574154908241,0.076724300029853,0.781786620494956,0.857355891353986,"59030","Mkks","McKusick-Kaufman syndrome"
0.216922393355886,1.18249793816382,0.0766366552142888,0.781908139150836,0.85742965800304,"270091","Lrrc36","leucine rich repeat containing 36"
-0.117462971724257,4.7791027584105,0.0762911970740872,0.782387843394792,0.857896168529195,"100465","Mob3c","MOB kinase activator 3C"
-0.125194678622131,3.57500657213,0.0761945765265066,0.782522220098903,0.857978750724275,"102323","Dcun1d2","defective in cullin neddylation 1 domain containing 2"
0.197416234362034,-0.846352857242222,0.0761479670500753,0.78258707582274,0.857978750724275,"338417","Scgb1c1","secretoglobin, family 1C, member 1"
-0.111675689022319,6.3010624585392,0.0761017098101524,0.782651462541925,0.857978750724275,"20773","Sptlc2","serine palmitoyltransferase, long chain base subunit 2"
0.113181709979813,6.91318320539632,0.0760809885251561,0.782680311895208,0.857978750724275,"74287","Kcmf1","potassium channel modulatory factor 1"
-0.270204365294905,-0.501605563677939,0.0760122456437546,0.782776049938411,0.858024184576685,"100861787",NA,NA
-0.137364678959304,2.07461140084018,0.0758869676767812,0.782950644129259,0.858103820339028,"50776","Polg2","polymerase (DNA directed), gamma 2, accessory subunit"
-0.102960041138826,5.73841724592877,0.0758821976626893,0.782957294943609,0.858103820339028,"11863","Arnt","aryl hydrocarbon receptor nuclear translocator"
0.113048723099259,4.02339799982346,0.0757287276331102,0.78317139782044,0.858244126406907,"210376","Mtmr9","myotubularin related protein 9"
-0.113288937011419,7.65237221652256,0.0756765745981838,0.783244208568435,0.858244126406907,"54401","Ywhab","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide"
-0.126492368406183,2.86892990617856,0.075673694308201,0.783248230521818,0.858244126406907,"329504","Lcmt2","leucine carboxyl methyltransferase 2"
0.114366828371998,4.0544701858857,0.0755547153445413,0.783414441295975,0.858366738092179,"71617","Armh3","armadillo-like helical domain containing 3"
0.160288346500747,0.282426891856601,0.0754481329794607,0.78356345388127,0.858470490477614,"194744","Slc25a43","solute carrier family 25, member 43"
-0.172247077872774,-0.663541215553604,0.0752686507916551,0.783814643579144,0.85868616575106,"100217443","Snord12","small nucleolar RNA, C/D box 12"
0.147859251042289,0.723047405878432,0.0751342904214787,0.784002895035404,0.858832865678209,"232854","Zfp418","zinc finger protein 418"
0.12262852185483,3.74553709940341,0.0749250210539536,0.784296461794938,0.859094904505628,"68597","Ccdc167","coiled-coil domain containing 167"
-0.108960698879382,6.57660300185056,0.074426726076382,0.784997257441693,0.8597646149488,"20467","Sin3b","transcriptional regulator, SIN3B (yeast)"
0.215321992581867,-0.0560103103653969,0.0743778427237438,0.78506614196705,0.8597646149488,"21956","Tnnt2","troponin T2, cardiac"
-0.198074686727576,-1.29723119929753,0.0743743476803846,0.785071067978115,0.8597646149488,"71319","4933439K11Rik","RIKEN cDNA 4933439K11 gene"
-0.116441164516711,4.57820158184426,0.0741047286835048,0.785451451942954,0.860075697051343,"546071","Mast3","microtubule associated serine/threonine kinase 3"
-0.142688054826979,1.47311783118247,0.0740958668052865,0.78546396706796,0.860075697051343,"269585","Zscan20","zinc finger and SCAN domains 20"
-0.141254203150685,0.630604830312281,0.0738326662575749,0.785836037296723,0.860394286728869,"100503116",NA,NA
0.174861540298034,-1.20060391651666,0.0738130457191084,0.785863802134347,0.860394286728869,"670832","Rps12-ps10","ribosomal protein S12, pseudogene 10"
0.101983543938399,5.48378961941759,0.0737584864524763,0.785941029269924,0.86041923154488,"229363","Gmps","guanine monophosphate synthetase"
0.115151539193335,3.67540797706992,0.0735917468924496,0.786177234780673,0.860587960809906,"70314","Rabep2","rabaptin, RAB GTPase binding effector protein 2"
0.114944183578726,6.73094916288107,0.0735728229197434,0.786204060881639,0.860587960809906,"19058","Ppp3r1","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)"
-0.106004506840452,5.15265781715831,0.0734536731389195,0.786373049457628,0.860713323196091,"67630","Samd8","sterile alpha motif domain containing 8"
0.102387343609145,5.70687103340921,0.0733527119510837,0.786516356577883,0.860753786957358,"213541","Ythdf2","YTH N6-methyladenosine RNA binding protein 2"
-0.150726754018145,4.29886007623603,0.0733508877023059,0.786518946940724,0.860753786957358,"21834","Thrb","thyroid hormone receptor beta"
-0.161853014836288,-0.662023912506093,0.0732623899825764,0.786644651832714,0.860831746126867,"100217469","Snord91a","small nucleolar RNA, C/D box 91A"
-0.123318080903827,2.86751693659055,0.073068228444086,0.7869207306715,0.861074238560713,"72351","Ptar1","protein prenyltransferase alpha subunit repeat containing 1"
0.152306755373613,0.516466042501636,0.0730289069982275,0.78697668985912,0.861075852016999,"100503864",NA,NA
0.113809511423643,3.79954154439163,0.0729084061169312,0.787148277976863,0.861194636837591,"100040052","Gm2573","predicted gene 2573"
0.116234855496954,3.43198138534623,0.0728761485834247,0.787194237139701,0.861194636837591,"72440","Rhno1","RAD9-HUS1-RAD1 interacting nuclear orphan 1"
0.142890412213616,0.649289674204015,0.0728277472438068,0.787263217787787,0.861210486185241,"666372","Gm8066","predicted gene 8066"
0.102279476717962,5.24311952688737,0.0727481828101471,0.787376664930977,0.861274973184465,"230789","Fam76a","family with sequence similarity 76, member A"
-0.109533836656375,7.34170459380619,0.0724470989740134,0.787806569558779,0.861685585528891,"624582","Morf4l1-ps1","mortality factor 4 like 1, pseudogene 1"
-0.149826511422261,2.39977128855418,0.0723692149190249,0.787917932747779,0.861747751497986,"70021","Nt5dc2","5'-nucleotidase domain containing 2"
0.104080257287115,4.67948977695072,0.0723217476379867,0.787985835769485,0.861762379662372,"83962","Btbd1","BTB domain containing 1"
-0.125369913651616,4.23702222856489,0.0722407759890675,0.788101722718122,0.861829478676806,"56358","Copz2","coatomer protein complex, subunit zeta 2"
-0.10179899423022,5.68613683667267,0.0721168471996236,0.788279225033261,0.861963943293825,"225164","Mib1","MIB E3 ubiquitin protein ligase 1"
0.104174252823127,6.19003564518463,0.0719689022894059,0.788491339713152,0.86209417810568,"80898","Erap1","endoplasmic reticulum aminopeptidase 1"
-0.118761630673403,3.23942613290758,0.0719576898376646,0.788507424988459,0.86209417810568,"107047","Psmg2","proteasome (prosome, macropain) assembly chaperone 2"
0.239690604637581,2.50699252356649,0.0718907213348361,0.788603525342646,0.862108152991769,"14676","Gna15","guanine nucleotide binding protein, alpha 15"
0.0980713755418316,5.6972227019638,0.0718727608128908,0.788629306998355,0.862108152991769,"67201","Glod4","glyoxalase domain containing 4"
-0.125967602743991,2.77912759662323,0.071579381216262,0.789050932209704,0.862509401898061,"68240","Rpa3","replication protein A3"
-0.109460765645588,4.29777470676265,0.0712318227258004,0.789551619576661,0.862997011950311,"67203","Nde1","nudE neurodevelopment protein 1"
-0.116456640448659,3.51260596062784,0.0710916337226077,0.789753943972621,0.863158459926923,"20365","Serf1","small EDRK-rich factor 1"
-0.107422952332521,4.15474809161388,0.0708638907168977,0.790083084593343,0.863458479283119,"67282","Washc3","WASH complex subunit 3"
-0.105192217097422,4.94853514821992,0.0707019813861205,0.790317425125715,0.863641247287674,"270201","Klhl18","kelch-like 18"
-0.103593334697728,4.97232977989422,0.0706728526633378,0.790359615257,0.863641247287674,"94315","Prcc","papillary renal cell carcinoma (translocation-associated)"
0.107218762950401,4.47623314513336,0.0705703208869064,0.790508196695712,0.863743884166138,"223922","Atf7","activating transcription factor 7"
0.115834766223074,3.49402552688212,0.0704487280525179,0.790684549856834,0.863876849356199,"56077","Dgke","diacylglycerol kinase, epsilon"
0.119146428765273,4.01479490992141,0.0703974754095813,0.790758933352107,0.863898395043323,"211064","Alkbh1","alkB homolog 1, histone H2A dioxygenase"
-0.102351371425175,4.91666141960427,0.0703406525129253,0.790841434902286,0.863928806054864,"68098","Rchy1","ring finger and CHY zinc finger domain containing 1"
-0.194465685898496,-0.997631231208826,0.0701469643447927,0.791122920378568,0.864176571306531,"380850","Gm5141","predicted gene 5141"
-0.170359585364689,-1.16349032643918,0.0699884666473261,0.791353573377733,0.864286659044742,"622208","Gm6297","predicted gene 6297"
0.0980432650946485,5.61201335506509,0.0699666125612937,0.791385398343972,0.864286659044742,"73078","Pmpcb","peptidase (mitochondrial processing) beta"
0.190212634217664,0.060397266679459,0.0699649873170451,0.791387765314887,0.864286659044742,"329178","Unc80","unc-80, NALCN activator"
0.0996675189099804,5.37208456366657,0.0697952107406268,0.791635186506907,0.864497131533662,"67345","Herc4","hect domain and RLD 4"
-0.204313379677129,-1.68141852528115,0.0697051527745272,0.791766561737907,0.864580856885641,"100217434","Snord88c","small nucleolar RNA, C/D box 88C"
0.103321862171997,5.21625460628267,0.0695035679294946,0.792060960138384,0.864778457561234,"67898","Pef1","penta-EF hand domain containing 1"
-0.231974415796849,-0.546092400045896,0.0694728118665324,0.792105917016118,0.864778457561234,"246316","Lgi2","leucine-rich repeat LGI family, member 2"
0.0993672837028453,6.02813285642523,0.0694688714901126,0.792111677528248,0.864778457561234,"233863","Gtf3c1","general transcription factor III C 1"
-0.108849945968776,5.38511196266038,0.0693048553184532,0.79235161110163,0.864980649433595,"229504","Isg20l2","interferon stimulated exonuclease gene 20-like 2"
-0.0990333488955396,6.05431621303158,0.0692642466659441,0.792411062968557,0.864985801847982,"242291","Bpnt2","3'(2'), 5'-bisphosphate nucleotidase 2"
0.135074282088156,0.527011797037235,0.069145998819111,0.792584286355428,0.865056861429674,"57745","Zfp112","zinc finger protein 112"
0.103560942560758,5.15981896191354,0.069145079566221,0.792585633605523,0.865056861429674,"76499","Clasp2","CLIP associating protein 2"
0.142036215569365,3.8060501769005,0.0689391239337276,0.792887722362562,0.86531453592124,"235534","Pxylp1","2-phosphoxylose phosphatase 1"
0.259526007833944,2.62563920394243,0.0688832680199951,0.792969733052615,0.86531453592124,"545481","Arhgap40","Rho GTPase activating protein 40"
-0.099443158225801,4.90539084458084,0.0688722055859379,0.792985979735973,0.86531453592124,"76789","Mzt1","mitotic spindle organizing protein 1"
-0.114252011775559,3.23231255553391,0.068789027431321,0.793108182818027,0.865388133199123,"100861989",NA,NA
-0.17520679745897,2.13951585025459,0.068519897327044,0.793504123431391,0.865760384308574,"665700","Hmcn2","hemicentin 2"
-0.171261323115906,-0.543802308922834,0.0682731933782215,0.79386780152965,0.866097386122779,"232984","B3gnt8","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8"
0.0964151779471292,5.2959078392909,0.0681149677858244,0.794101419032273,0.866184831006338,"66244","Nemf","nuclear export mediator factor"
-0.102154983957154,5.1963499043002,0.0681080047383862,0.794111706512655,0.866184831006338,"100862191",NA,NA
-0.100055305683366,5.27471275404548,0.0681075504914714,0.794112377654444,0.866184831006338,"320717","Pptc7","PTC7 protein phosphatase homolog"
0.11189739940507,4.19332882980899,0.0679159025655256,0.794395747637054,0.866405567872669,"101994","Champ1","chromosome alignment maintaining phosphoprotein 1"
-0.106225452890314,6.8015774402924,0.0678965462493801,0.794424391549155,0.866405567872669,"78920","Dlst","dihydrolipoamide S-succinyltransferase"
-0.107840428416531,7.50500344511048,0.0677972981779931,0.794571329617007,0.866506023548659,"67876","Coq10b","coenzyme Q10B"
-0.105557308349531,4.38175517929974,0.0674296648957793,0.795116618416124,0.867040849889493,"16834","Cog1","component of oligomeric golgi complex 1"
0.120213622597355,3.32281800649884,0.0671846264929292,0.795480951205887,0.867378291214146,"109136","Mmaa","methylmalonic aciduria (cobalamin deficiency) type A"
-0.119326021992195,2.89476536652061,0.0670923826713823,0.795618286640646,0.867425025075802,"67207","Lsm1","LSM1 homolog, mRNA degradation associated"
-0.104307925760937,4.57181952936761,0.0670821120262044,0.795633584124198,0.867425025075802,"54607","Socs6","suppressor of cytokine signaling 6"
0.127171762268478,6.52231098238683,0.0670249616626961,0.795718728847316,0.867458011361178,"15277","Hk2","hexokinase 2"
0.11451187223197,4.21963336692515,0.0669577367797682,0.795818932553695,0.867507408613506,"18971","Pold1","polymerase (DNA directed), delta 1, catalytic subunit"
-0.0978997066942205,5.78648611860819,0.0668961993277613,0.795910705781334,0.867547609777792,"380664","Lemd3","LEM domain containing 3"
-0.109047365799363,7.00120977278765,0.0667334412246721,0.796153650640446,0.86775081880797,"106143","Cggbp1","CGG triplet repeat binding protein 1"
-0.0957654385338156,5.92611110251044,0.0666977628239351,0.796206949097341,0.86775081880797,"19377","Rai1","retinoic acid induced 1"
0.111184284093158,7.70451979246883,0.0665248987778853,0.796465398964578,0.867951234514391,"16456","F11r","F11 receptor"
0.116461912300439,3.40161897633131,0.0665013193201236,0.796500680470907,0.867951234514391,"225283","Rprd1a","regulation of nuclear pre-mRNA domain containing 1A"
0.113872586059244,3.34424174898832,0.0663114013699555,0.796785094751853,0.868201298776771,"107999","Gtpbp6","GTP binding protein 6 (putative)"
0.164009958678419,0.0768173494190767,0.0662333526200278,0.796902103652609,0.868268931135873,"73652","2210408F21Rik","RIKEN cDNA 2210408F21 gene"
0.134121523863391,3.20516987716894,0.0661756559223678,0.7969886484845,0.868303364169932,"264895","Acsf2","acyl-CoA synthetase family member 2"
-0.1054300667127,7.38292684504541,0.0659343010161839,0.797351116719198,0.868638384823203,"20185","Ncor1","nuclear receptor co-repressor 1"
0.102065177408796,4.47556339879435,0.0658163744920355,0.79752847665953,0.868771715269315,"19653","Rbm4","RNA binding motif protein 4"
0.102565271743656,4.36932283156459,0.0655982109026834,0.797857038822111,0.869069725104738,"224836","Usp49","ubiquitin specific peptidase 49"
0.162034012807649,-0.947066390409981,0.0655449298583755,0.797937370405194,0.869097326111901,"103729","AI450353","expressed sequence AI450353"
0.108780498329888,8.73732884667989,0.065483311895008,0.798030314916571,0.869138660115877,"13669","Eif3a","eukaryotic translation initiation factor 3, subunit A"
-0.112653592400076,6.60394092145487,0.0653068694529679,0.798296718641145,0.869314690514134,"17169","Mark3","MAP/microtubule affinity regulating kinase 3"
0.139917064486936,-0.250921058594865,0.0652888522190198,0.798323943739497,0.869314690514134,"68214","Gsto2","glutathione S-transferase omega 2"
-0.103181381526036,6.32830274741867,0.0652670050853796,0.798356961409905,0.869314690514134,"22260","Nr1h2","nuclear receptor subfamily 1, group H, member 2"
0.110461369700231,8.30690195128195,0.0649777222915304,0.798794711989238,0.869731424614393,"17254","Slc3a2","solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2"
-0.178200819426806,1.58075460265648,0.0648798294794917,0.798943080996233,0.869795357934313,"268709","Fam107a","family with sequence similarity 107, member A"
-0.109376929652518,3.87426351665755,0.0648353576170422,0.799010523133904,0.869795357934313,"67255","Zfp422","zinc finger protein 422"
-0.125036060243116,2.9860287624038,0.0648300722999764,0.799018540020903,0.869795357934313,"12531","Cdc25b","cell division cycle 25B"
0.137159245535802,2.32019633212898,0.064507371961406,0.799508679929711,0.87026897015009,"53321","Cntnap1","contactin associated protein-like 1"
-0.100919670105428,6.42766450101883,0.0641600537398404,0.800037671621377,0.870638995186722,"74200","Khdc4","KH domain containing 4, pre-mRNA splicing factor"
0.107575171729579,8.69691848215338,0.0641551015186792,0.800045225229976,0.870638995186722,"22228","Ucp2","uncoupling protein 2 (mitochondrial, proton carrier)"
0.146081200469996,-1.00645027541299,0.0641467838808092,0.800057912797096,0.870638995186722,"100503695",NA,NA
-0.138054640020239,0.582470721845452,0.0641387941276637,0.800070101039357,0.870638995186722,"74843","Mss51","MSS51 mitochondrial translational activator"
-0.111609689108717,3.66151488951584,0.0641034237422873,0.800124067710197,0.870638995186722,"69367","Glrx2","glutaredoxin 2"
0.19415096261078,1.21751525474705,0.0640376165280294,0.800224515810098,0.87068834752928,"66775","Hacd4","3-hydroxyacyl-CoA dehydratase 4"
0.11394706168965,3.39695203512444,0.0638049749891145,0.800580060664309,0.87101523328781,"83768","Dpp7","dipeptidylpeptidase 7"
-0.0990562321741614,4.62516869098436,0.063741172424912,0.800677690237679,0.871061486646677,"17151","Ccndbp1","cyclin D-type binding-protein 1"
-0.16615147600773,-0.881613594676433,0.0636844339280001,0.80076455417032,0.871096022446843,"100503460","Gm19705","predicted gene, 19705"
-0.14603508544202,0.681634808265032,0.0636110225992357,0.800877004514085,0.871158385252984,"383103","Tvp23a","trans-golgi network vesicle protein 23A"
-0.0986014860319618,4.67734208853971,0.0635508549977253,0.800969219793037,0.871198730186453,"382236","Brwd3","bromodomain and WD repeat domain containing 3"
0.101622820651929,4.1714549506898,0.0633641221789067,0.80125571000113,0.87145036410831,"13445","Cdk2ap1","cyclin dependent kinase 2 associated protein 1"
-0.177823319829752,-1.29021814979183,0.0632851717370677,0.801376972773115,0.871522273445246,"751518","Mir677","microRNA 677"
-0.0992837581690923,4.69587759561556,0.0631884489393859,0.801525642407003,0.871623976646272,"66482","Exoc2","exocyst complex component 2"
-0.112812444620136,9.73692032563571,0.0628148709325842,0.802100996532641,0.872189634594871,"19231","Ptma","prothymosin alpha"
0.114978055197439,3.13973532474029,0.062753694190842,0.802195389039557,0.872232262014528,"109075","Exosc4","exosome component 4"
0.126762723075959,2.54119433476261,0.0624996460041514,0.802587896150609,0.872599003217131,"78611","Btbd19","BTB domain containing 19"
-0.105029624118433,7.8127166058993,0.0624127313785436,0.802722374704009,0.872678406594064,"69116","Ubr4","ubiquitin protein ligase E3 component n-recognin 4"
0.0970065464316941,5.60069370405707,0.0623810835787615,0.802771366430302,0.872678406594064,"232314","Ppp4r2","protein phosphatase 4, regulatory subunit 2"
-0.099197207230771,4.68674241928899,0.062234866699348,0.802997886053627,0.87286461181591,"244650","Phlpp2","PH domain and leucine rich repeat protein phosphatase 2"
0.10301226183581,7.45148248491495,0.0621735222431852,0.803093005233219,0.872907967999023,"20224","Sar1a","secretion associated Ras related GTPase 1A"
-0.110430794270258,3.72242589247626,0.0621025478013921,0.803203118642477,0.872967614815054,"68646","Nadk2","NAD kinase 2, mitochondrial"
-0.0919535192699179,5.54005304961913,0.0620409341618497,0.803298763422504,0.873011529165813,"73473","Iws1","IWS1, SUPT6 interacting protein"
0.105481301103246,8.46116121720678,0.0618720056799589,0.803561255403928,0.873236751729607,"268373","Ppia","peptidylprolyl isomerase A"
0.126858797944399,0.803122600845236,0.0614683139577466,0.8041900828288,0.873860015747137,"100504174",NA,NA
-0.108011524447386,7.30603582093653,0.0612999110196384,0.804453050557559,0.874085665934112,"319876","Cobll1","Cobl-like 1"
-0.238004456492602,-0.959263616147684,0.0612211570735752,0.804576159462387,0.874159330684969,"100504464","E230016K23Rik","RIKEN cDNA E230016K23 gene"
0.100029273339935,6.51371756880924,0.0610761487320488,0.804803057856724,0.874345743202562,"66881","Pcyox1","prenylcysteine oxidase 1"
0.115614655257632,2.55741583266941,0.0609778292743898,0.804957063545365,0.874452944203392,"19212","Pter","phosphotriesterase related"
-0.11053621490066,5.74485229084105,0.0608572768739375,0.805146074371335,0.874481189814496,"223473","Nipal2","NIPA-like domain containing 2"
-0.144295394920465,-0.964479824661965,0.060852487295604,0.805153587921045,0.874481189814496,"100504676",NA,NA
0.0975449938379913,4.96083390305406,0.0608434046244746,0.805167837030767,0.874481189814496,"380912","Zfp395","zinc finger protein 395"
0.157440307040199,-0.496263559538346,0.0608201044946548,0.805204395987126,0.874481189814496,"434218","Trim34b","tripartite motif-containing 34B"
-0.114521093522227,2.65225774926774,0.0607541675874255,0.805307894248698,0.874533495547752,"66128","Mrps36","mitochondrial ribosomal protein S36"
-0.132031770531545,0.132537716275501,0.0607093219247778,0.805378320554682,0.874549881685186,"100503154","Gm19579","predicted gene, 19579"
-0.141198927915802,1.02138879762509,0.0606122368560738,0.805530878991629,0.874641212303921,"245297","Gm4983","predicted gene 4983"
-0.0903735449188226,5.72142056476896,0.0605853742203672,0.805573113534287,0.874641212303921,"76479","Smndc1","survival motor neuron domain containing 1"
0.237461539097748,-1.59386747717632,0.0603995400587092,0.80586556201474,0.874898628981311,"68393","Mogat1","monoacylglycerol O-acyltransferase 1"
-0.155371749830896,-0.0143720801777303,0.0601598679720752,0.806243440894501,0.875155429760705,"11989","Slc7a3","solute carrier family 7 (cationic amino acid transporter, y+ system), member 3"
0.127384600594728,1.74035161010331,0.0601468257797864,0.806264026736451,0.875155429760705,"100502764","Gm16617","predicted gene, 16617"
0.103640758205491,4.22082622526141,0.06014416496825,0.806268226861292,0.875155429760705,"83436","Plekha2","pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2"
0.109004462313766,3.20190852705022,0.0598253404401801,0.806772210259592,0.8756423330089,"68121","Cep70","centrosomal protein 70"
0.0930835913631236,5.24197543950852,0.0596985250227844,0.806973069922233,0.875763491208144,"67785","Zmym4","zinc finger, MYM-type 4"
-0.092970527888192,5.94671753989303,0.0596848977031463,0.80699466732879,0.875763491208144,"70661","Sik3","SIK family kinase 3"
0.160471475398348,-1.20702673103169,0.0595324277949025,0.807236489296669,0.875965770176089,"271944","C2cd4d","C2 calcium-dependent domain containing 4D"
-0.0919574580825377,6.06113392635992,0.0593936774858985,0.807456836865699,0.876096883923552,"68744","Zfp740","zinc finger protein 740"
-0.103798548723724,7.98511994574632,0.0593787878158025,0.807480499151622,0.876096883923552,"16573","Kif5b","kinesin family member 5B"
-0.109017578341307,3.90300595380306,0.0593516580832905,0.807523621115818,0.876096883923552,"67109","Zfp787","zinc finger protein 787"
0.102704267133155,4.02109530605317,0.059264282090695,0.807662573859609,0.876162255071385,"97287","Mtmr14","myotubularin related protein 14"
0.0919406095712857,5.8603654305403,0.0592366266558564,0.807706576490664,0.876162255071385,"67864","Yipf4","Yip1 domain family, member 4"
-0.10424323920165,8.69938353282376,0.0592092203960704,0.80775019339345,0.876162255071385,"11843","Arf4","ADP-ribosylation factor 4"
0.187305359132616,-1.58627504078511,0.0591444963168128,0.807853243849869,0.876213895120673,"100043416","Gm4425","KRAB-domain protein pseudogene"
0.124971296236442,2.08302364604176,0.059022428224798,0.808047757240036,0.876286925120734,"238692","Zfp874a","zinc finger protein 874a"
-0.147238407496749,-0.0289903835306569,0.0590103425588411,0.80806702712421,0.876286925120734,"74953","4930483K19Rik","RIKEN cDNA 4930483K19 gene"
-0.094103751152609,5.08723373226078,0.0589945013649369,0.808092288141966,0.876286925120734,"75454","Phpt1","phosphohistidine phosphatase 1"
-0.101978960386512,4.35426901114548,0.0589631049171944,0.808142364821229,0.876286925120734,"268515","Bahcc1","BAH domain and coiled-coil containing 1"
-0.137388305165626,1.43502370335538,0.0587577570813849,0.808470239039908,0.876582303635203,"217371","Rab40b","Rab40B, member RAS oncogene family"
0.0921396652688618,6.21929385580335,0.0586740519996667,0.808604063051585,0.876667257492437,"74112","Usp16","ubiquitin specific peptidase 16"
0.364251883490359,-0.729669759845083,0.0586229647645524,0.808685788747637,0.876691118703692,"70945","Mmrn1","multimerin 1"
0.172359915904382,-1.09848603073059,0.0585586927744211,0.80878866003461,0.876691118703692,"619331","Zfp551","zinc finger protein 551"
0.113029781769388,4.70880001794439,0.05855630065646,0.808792489920263,0.876691118703692,"218454","Lhfpl2","lipoma HMGIC fusion partner-like 2"
0.305171612477801,0.763595866270885,0.0585177749932324,0.808854182604777,0.876697860358404,"65254","Dpysl5","dihydropyrimidinase-like 5"
0.11036184315603,2.88949811569477,0.0584284095586272,0.808997369861656,0.876792925064711,"100502796",NA,NA
0.0994526238452686,6.50878640334717,0.0583929894661506,0.809054154365551,0.876794339682724,"381305","Rc3h1","RING CCCH (C3H) domains 1"
0.122914646464948,0.990969463697556,0.0583297434194286,0.809155594013055,0.876844144801311,"433064","Gm17748","predicted gene, 17748"
